id,time,sentiment,score
434543353221218305,2014-02-15 04:23:03,Neutral,52.5477
434536802129412096,2014-02-15 03:57:01,Neutral,60.9749
434532687567536129,2014-02-15 03:40:40,Positive,84.9015
434393526961315840,2014-02-14 18:27:42,Positive,77.1792
434392385385005056,2014-02-14 18:23:09,Neutral,55.6193
434226308336193536,2014-02-14 07:23:14,Positive,62.8332
434223294774915072,2014-02-14 07:11:15,Neutral,58.9262
434223249551917056,2014-02-14 07:11:04,Positive,98.5307
434221702814265345,2014-02-14 07:04:56,Positive,93.8761
432931798239043584,2014-02-10 17:39:18,Negative,73.5581
432378290469601280,2014-02-09 04:59:52,Neutral,50.0000
431997538359463936,2014-02-08 03:46:53,Negative,78.5968
431023032270745600,2014-02-05 11:14:33,Positive,82.4902
430962064543080449,2014-02-05 07:12:17,Neutral,57.1809
430937268698640384,2014-02-05 05:33:45,Positive,95.8334
430935843662876672,2014-02-05 05:28:06,Positive,77.2670
430935784237985792,2014-02-05 05:27:52,Negative,67.9126
430925150335168514,2014-02-05 04:45:36,Negative,71.7186
430922214402056192,2014-02-05 04:33:56,Negative,82.2802
430313128476160000,2014-02-03 12:13:39,Positive,65.3096
429649179665649664,2014-02-01 16:15:21,Positive,87.8429
429640888742969344,2014-02-01 15:42:24,Positive,84.0439
428930259539349504,2014-01-30 16:38:37,Positive,63.0848
428242710504284161,2014-01-28 19:06:33,Neutral,56.4763
427493292872175616,2014-01-26 17:28:38,Positive,71.3109
427132806905339904,2014-01-25 17:36:11,Neutral,58.5409
427043036715954176,2014-01-25 11:39:28,Positive,99.9952
425870202392158208,2014-01-22 05:59:03,Negative,78.8726
425103776211423232,2014-01-20 03:13:32,Positive,95.4047
424311019910234112,2014-01-17 22:43:25,Positive,96.4974
422366317702701056,2014-01-12 13:55:51,Negative,75.3534
421351329793994752,2014-01-09 18:42:40,Positive,79.7384
421170320985174016,2014-01-09 06:43:24,Positive,82.4537
419623757976596480,2014-01-05 00:17:54,Positive,71.6238
419520270206902273,2014-01-04 17:26:41,Neutral,61.8146
415782898474549248,2013-12-25 09:55:42,Negative,64.8614
414001003004829698,2013-12-20 11:55:05,Positive,74.6875
413005626491428864,2013-12-17 17:59:49,Positive,73.6480
411109509268905984,2013-12-12 12:25:19,Neutral,50.0000
410087043859886080,2013-12-09 16:42:24,Neutral,60.2467
408892627178618880,2013-12-06 09:36:13,Positive,80.9003
408515231598403584,2013-12-05 08:36:35,Positive,64.7271
407683138832199681,2013-12-03 01:30:09,Negative,72.3314
407462535927840768,2013-12-02 10:53:33,Positive,72.6994
407401889630650368,2013-12-02 06:52:34,Neutral,52.9153
406280997429202944,2013-11-29 04:38:32,Negative,69.3435
405366799375425536,2013-11-26 16:05:50,Neutral,57.5063
403522729141227522,2013-11-21 13:58:10,Negative,65.4035
403448823336280065,2013-11-21 09:04:29,Positive,99.9403
403430061828612096,2013-11-21 07:49:56,Neutral,58.7634
403425719310483456,2013-11-21 07:32:41,Positive,62.7663
403413820967641088,2013-11-21 06:45:24,Positive,88.3756
403388201907126273,2013-11-21 05:03:36,Neutral,60.9919
403379089236455425,2013-11-21 04:27:23,Neutral,50.0000
403377160087277569,2013-11-21 04:19:44,Positive,76.0243
403371078988226561,2013-11-21 03:55:34,Positive,76.8306
403182090025332736,2013-11-20 15:24:35,Positive,75.4345
402613028249550848,2013-11-19 01:43:20,Positive,99.9856
402391378262380546,2013-11-18 11:02:35,Neutral,51.9020
402296618935783424,2013-11-18 04:46:03,Neutral,52.3059
402254450984640512,2013-11-18 01:58:29,Negative,80.4699
401568932567322625,2013-11-16 04:34:29,Neutral,56.4763
401565956863844352,2013-11-16 04:22:39,Positive,86.7702
401393229188198400,2013-11-15 16:56:18,Positive,68.9250
401031298845655040,2013-11-14 16:58:07,Positive,75.4345
400815709871042560,2013-11-14 02:41:26,Neutral,50.0000
400424905490976768,2013-11-13 00:48:31,Neutral,55.7717
400308885627473920,2013-11-12 17:07:30,Positive,96.2377
400217668218667008,2013-11-12 11:05:02,Positive,79.2046
399935808028692480,2013-11-11 16:25:01,Positive,90.1843
399922484868177920,2013-11-11 15:32:05,Neutral,50.3407
395120911491166208,2013-10-29 09:32:20,Neutral,50.4289
394789547868831746,2013-10-28 11:35:37,Negative,75.5730
394638667097989120,2013-10-28 01:36:04,Neutral,58.9273
394499120297037824,2013-10-27 16:21:34,Positive,85.4668
394141936895791104,2013-10-26 16:42:15,Positive,99.8427
394113764544356352,2013-10-26 14:50:18,Positive,71.5657
394060197930356736,2013-10-26 11:17:27,Neutral,60.2034
394025711180058624,2013-10-26 09:00:24,Positive,79.6030
394009675168903168,2013-10-26 07:56:41,Neutral,56.1242
393977501006831616,2013-10-26 05:48:50,Neutral,58.4865
393962981089751040,2013-10-26 04:51:08,Positive,84.9772
393240327823179776,2013-10-24 04:59:34,Positive,89.5240
392874424807858176,2013-10-23 04:45:36,Neutral,58.3314
392677425542205440,2013-10-22 15:42:48,Neutral,61.6790
392280980729253888,2013-10-21 13:27:28,Positive,63.0479
392236422423248896,2013-10-21 10:30:25,Positive,73.8716
392235164371152896,2013-10-21 10:25:25,Neutral,58.3961
391779578978385920,2013-10-20 04:15:05,Negative,88.9804
391080025572642816,2013-10-18 05:55:18,Neutral,61.5186
389795932595703809,2013-10-14 16:52:47,Neutral,59.5382
385696842165395456,2013-10-03 09:24:27,Positive,80.0217
384718191655526400,2013-09-30 16:35:39,Positive,85.8977
384574782416510976,2013-09-30 07:05:47,Positive,81.2257
384205725586563072,2013-09-29 06:39:17,Positive,99.7349
383167827231797249,2013-09-26 09:55:03,Neutral,54.7202
381395961164996608,2013-09-21 12:34:17,Positive,70.0402
381395367763251200,2013-09-21 12:31:56,Neutral,55.4633
380566373430083584,2013-09-19 05:37:48,Positive,76.4307
380192834487214080,2013-09-18 04:53:30,Neutral,61.4069
380192563333832704,2013-09-18 04:52:25,Negative,65.3150
380188014141403137,2013-09-18 04:34:20,Neutral,56.5332
380181268094136320,2013-09-18 04:07:32,Neutral,53.4643
379814609869217792,2013-09-17 03:50:34,Negative,75.1610
379552197073043457,2013-09-16 10:27:50,Positive,90.4620
379474041431527424,2013-09-16 05:17:16,Negative,67.8857
379467255475490817,2013-09-16 04:50:18,Negative,77.1708
379146743058681856,2013-09-15 07:36:42,Positive,99.9051
379124678347874305,2013-09-15 06:09:01,Positive,64.0252
378559520969981953,2013-09-13 16:43:17,Negative,73.0393
378449750514626560,2013-09-13 09:27:06,Positive,65.2671
378013702613512193,2013-09-12 04:34:24,Negative,80.6845
377993117799964672,2013-09-12 03:12:36,Positive,99.6436
377992152887742464,2013-09-12 03:08:46,Positive,94.8184
377487365414993921,2013-09-10 17:42:55,Negative,66.6344
377446079341817857,2013-09-10 14:58:52,Positive,88.6119
377445924316135424,2013-09-10 14:58:15,Positive,97.6735
377445226698522624,2013-09-10 14:55:29,Neutral,52.5028
376750537800052736,2013-09-08 16:55:02,Positive,76.5876
376040588618899456,2013-09-06 17:53:57,Positive,80.0790
375846597357105152,2013-09-06 05:03:06,Negative,69.2655
375548262855344129,2013-09-05 09:17:37,Neutral,50.0815
375333683441303552,2013-09-04 19:04:58,Positive,86.6627
373450611464749057,2013-08-30 14:22:18,Positive,80.7513
373112127516459008,2013-08-29 15:57:17,Neutral,54.3595
373047013920628736,2013-08-29 11:38:33,Neutral,56.4011
372912814597238784,2013-08-29 02:45:18,Positive,89.4539
372818655156776960,2013-08-28 20:31:08,Neutral,50.0000
372430840308854784,2013-08-27 18:50:06,Positive,92.0641
372205858924400641,2013-08-27 03:56:06,Negative,75.8835
372203957717725185,2013-08-27 03:48:33,Positive,99.0885
372052972890759168,2013-08-26 17:48:35,Negative,70.3745
371946349790363650,2013-08-26 10:44:54,Neutral,58.5353
371946235327807488,2013-08-26 10:44:27,Positive,99.7947
371527267198832640,2013-08-25 06:59:37,Neutral,56.4763
371523562152030209,2013-08-25 06:44:54,Neutral,52.9807
371506810215071744,2013-08-25 05:38:20,Negative,90.2206
371505475658846209,2013-08-25 05:33:02,Negative,76.4176
371504763596070912,2013-08-25 05:30:12,Negative,97.9047
371504651666857986,2013-08-25 05:29:45,Negative,93.3507
371501910013911040,2013-08-25 05:18:52,Negative,68.4378
371499570586349568,2013-08-25 05:09:34,Positive,77.3078
371497335836012545,2013-08-25 05:00:41,Positive,81.4603
371494090489094144,2013-08-25 04:47:47,Neutral,60.6257
371482799187820544,2013-08-25 04:02:55,Neutral,61.0560
371444299382022144,2013-08-25 01:29:56,Neutral,58.4472
371281748497154049,2013-08-24 14:44:01,Neutral,53.5409
371214341187448832,2013-08-24 10:16:10,Positive,81.2490
371210710757298176,2013-08-24 10:01:44,Negative,75.0065
371209197074935808,2013-08-24 09:55:44,Neutral,54.5584
370784407029686272,2013-08-23 05:47:46,Positive,71.2652
370781466717720576,2013-08-23 05:36:05,Negative,94.7778
370781043999002624,2013-08-23 05:34:24,Neutral,60.4709
370780450333016064,2013-08-23 05:32:02,Positive,84.1477
370780189564743680,2013-08-23 05:31:00,Negative,64.4880
370779864191602689,2013-08-23 05:29:43,Neutral,56.5666
370779601921798144,2013-08-23 05:28:40,Positive,92.9192
370779411059990528,2013-08-23 05:27:55,Positive,92.0480
370765575217098752,2013-08-23 04:32:56,Negative,83.2673
370765422431191040,2013-08-23 04:32:19,Neutral,53.8875
370578333206990848,2013-08-22 16:08:54,Neutral,57.8266
370224150524067840,2013-08-21 16:41:30,Neutral,55.6495
369347860770193410,2013-08-19 06:39:26,Positive,92.8784
369315400661491712,2013-08-19 04:30:27,Positive,85.7363
369053004042735616,2013-08-18 11:07:47,Positive,92.1502
368709818631991298,2013-08-17 12:24:05,Positive,74.0029
368703063462137856,2013-08-17 11:57:15,Negative,81.0573
367712747175165953,2013-08-14 18:22:05,Positive,97.3693
367710885604630528,2013-08-14 18:14:41,Negative,81.6957
367239337554882561,2013-08-13 11:00:55,Positive,94.9241
366238149229297668,2013-08-10 16:42:33,Neutral,62.2399
365787950958641155,2013-08-09 10:53:38,Positive,92.0988
365144149495791616,2013-08-07 16:15:23,Neutral,58.8909
363873514668830721,2013-08-04 04:06:21,Neutral,58.3564
362381110455443458,2013-07-31 01:16:04,Positive,78.5844
358836190281080832,2013-07-21 06:29:49,Positive,63.9404
355720846741999617,2013-07-12 16:10:33,Positive,84.1692
348024303725453312,2013-06-21 10:27:14,Negative,63.6222
347531530266083328,2013-06-20 01:49:08,Neutral,52.6577
340771313406857216,2013-06-01 10:06:26,Neutral,54.5589
340770300578914304,2013-06-01 10:02:25,Negative,63.3162
340769571655000066,2013-06-01 09:59:31,Positive,71.6654
340768892798504960,2013-06-01 09:56:49,Positive,85.0139
339915297404362752,2013-05-30 01:24:56,Negative,65.6049
339914277387378688,2013-05-30 01:20:53,Positive,73.2452
339876341837074434,2013-05-29 22:50:09,Positive,83.2774
336922043075403777,2013-05-21 19:10:49,Neutral,55.5469
336921904550125571,2013-05-21 19:10:16,Positive,90.2695
336921401086849024,2013-05-21 19:08:16,Positive,99.2327
336920761979781120,2013-05-21 19:05:44,Positive,97.0226
336525727505711104,2013-05-20 16:56:00,Positive,84.6912
336106066096050178,2013-05-19 13:08:25,Positive,89.5464
335943971731804161,2013-05-19 02:24:19,Positive,75.2129
335942453825773569,2013-05-19 02:18:17,Positive,67.9389
335598058681278464,2013-05-18 03:29:46,Positive,94.3810
335598007204585472,2013-05-18 03:29:34,Neutral,53.1349
335597241026875393,2013-05-18 03:26:32,Neutral,61.6457
335469943451697153,2013-05-17 19:00:41,Positive,92.8974
335440390658342912,2013-05-17 17:03:15,Neutral,58.3002
334428596078788611,2013-05-14 22:02:45,Neutral,54.5964
334410267117105152,2013-05-14 20:49:55,Positive,73.5062
334409476067180544,2013-05-14 20:46:46,Positive,96.5776
334347003540680704,2013-05-14 16:38:32,Negative,72.9060
334346769578221568,2013-05-14 16:37:36,Neutral,55.9378
334343653461991424,2013-05-14 16:25:13,Neutral,50.0000
334343625171402754,2013-05-14 16:25:06,Negative,94.4432
334343567717826560,2013-05-14 16:24:53,Positive,65.6643
334109494458064896,2013-05-14 00:54:45,Neutral,50.0000
334042821948485633,2013-05-13 20:29:49,Positive,77.0607
334042761504374785,2013-05-13 20:29:35,Negative,63.5686
334025942781542401,2013-05-13 19:22:45,Neutral,57.9823
334008686898999296,2013-05-13 18:14:11,Neutral,53.7814
334008292818960387,2013-05-13 18:12:37,Positive,83.3377
333991854062309377,2013-05-13 17:07:17,Positive,72.4606
333991362846400513,2013-05-13 17:05:20,Positive,78.2844
333991063192731649,2013-05-13 17:04:09,Neutral,60.1364
333991033341870083,2013-05-13 17:04:02,Negative,63.4532
333925077240381440,2013-05-13 12:41:57,Positive,97.5702
333924847128285184,2013-05-13 12:41:02,Neutral,57.0282
333922766866759680,2013-05-13 12:32:46,Negative,91.0272
333922643696828416,2013-05-13 12:32:16,Neutral,57.4270
333914014176395265,2013-05-13 11:57:59,Positive,94.5718
333883326475694080,2013-05-13 09:56:02,Negative,66.2422
332511115235958784,2013-05-09 15:03:22,Positive,63.3702
332479430121369602,2013-05-09 12:57:27,Positive,64.5889
331332414922174465,2013-05-06 08:59:38,Neutral,56.5186
331331921462312960,2013-05-06 08:57:40,Negative,80.4979
330621497217527808,2013-05-04 09:54:42,Positive,77.0266
330388955193286656,2013-05-03 18:30:39,Negative,74.6796
330372996978053121,2013-05-03 17:27:15,Negative,82.1896
329775333572214786,2013-05-02 01:52:21,Neutral,57.5663
327772640804749313,2013-04-26 13:14:21,Negative,74.6743
327772625772351489,2013-04-26 13:14:18,Neutral,50.2954
324225652754628608,2013-04-16 18:19:54,Neutral,61.2723
323008953636245504,2013-04-13 09:45:10,Positive,97.5557
322381025466544128,2013-04-11 16:10:00,Neutral,53.1395
320082723425361921,2013-04-05 07:57:22,Neutral,59.4134
320071281166938112,2013-04-05 07:11:54,Positive,85.3877
319689949467275264,2013-04-04 05:56:38,Positive,98.3135
318915726503206912,2013-04-02 02:40:09,Positive,83.4451
318353757429694464,2013-03-31 13:27:05,Positive,90.2943
318247564677902338,2013-03-31 06:25:06,Positive,86.8794
318247547086966784,2013-03-31 06:25:02,Positive,70.6458
318247000040677376,2013-03-31 06:22:52,Positive,77.6121
317978800703037441,2013-03-30 12:37:08,Negative,97.8574
316847787272716288,2013-03-27 09:42:53,Positive,82.3291
316728714849288193,2013-03-27 01:49:44,Neutral,61.0029
314345843182419969,2013-03-20 12:01:03,Positive,62.8929
312720912032075776,2013-03-16 00:24:10,Positive,65.4208
311516043908620288,2013-03-12 16:36:27,Positive,94.1070
311516010786217984,2013-03-12 16:36:19,Positive,84.0173
311515985284829186,2013-03-12 16:36:13,Neutral,62.1994
311515920264728576,2013-03-12 16:35:57,Positive,67.7693
311092137490018304,2013-03-11 12:32:00,Neutral,58.8791
311092113473429504,2013-03-11 12:31:54,Neutral,58.8791
307912900884979712,2013-03-02 17:58:50,Negative,66.6962
307912274352431105,2013-03-02 17:56:21,Positive,81.4164
307759104645013504,2013-03-02 07:47:43,Neutral,55.5658
307757814942691329,2013-03-02 07:42:35,Positive,64.6061
307748816675803136,2013-03-02 07:06:50,Negative,69.7252
307713525894230016,2013-03-02 04:46:36,Positive,99.4462
307713284688183297,2013-03-02 04:45:39,Neutral,53.4267
307711768657010688,2013-03-02 04:39:37,Neutral,52.3994
307681779580542976,2013-03-02 02:40:27,Negative,67.7284
307666722142425088,2013-03-02 01:40:37,Positive,80.1878
307504320826454018,2013-03-01 14:55:17,Neutral,54.5589
307468851036168192,2013-03-01 12:34:21,Positive,96.9477
307468812154982400,2013-03-01 12:34:11,Positive,74.3345
307468775253495809,2013-03-01 12:34:03,Negative,62.5444
307468731066494976,2013-03-01 12:33:52,Neutral,50.0000
307468696845164544,2013-03-01 12:33:44,Neutral,54.5053
307468652930818048,2013-03-01 12:33:34,Negative,78.8426
307468566289076224,2013-03-01 12:33:13,Neutral,52.4819
307438555196698625,2013-03-01 10:33:58,Positive,70.1273
307434831896264704,2013-03-01 10:19:10,Neutral,51.0764
307432330442727424,2013-03-01 10:09:14,Negative,63.7775
307432221772500992,2013-03-01 10:08:48,Neutral,51.2005
307423361057832960,2013-03-01 09:33:35,Neutral,55.5242
307422245163266048,2013-03-01 09:29:09,Neutral,50.0000
307422022395375616,2013-03-01 09:28:16,Positive,93.9696
307421864991531009,2013-03-01 09:27:38,Positive,97.2414
307421381354725376,2013-03-01 09:25:43,Neutral,58.0525
307420942848643072,2013-03-01 09:23:59,Positive,70.8373
307418095616655360,2013-03-01 09:12:40,Neutral,50.9448
307403837508050944,2013-03-01 08:16:00,Positive,66.6768
307395733563252736,2013-03-01 07:43:48,Negative,69.7252
307391602182193153,2013-03-01 07:27:23,Neutral,51.4686
307385903897272320,2013-03-01 07:04:45,Positive,93.7487
307381965626159104,2013-03-01 06:49:06,Negative,67.2469
307379669118885888,2013-03-01 06:39:58,Neutral,52.5028
307360726182395906,2013-03-01 05:24:42,Neutral,50.0000
307353455364820992,2013-03-01 04:55:48,Neutral,52.6946
307347976228069376,2013-03-01 04:34:02,Positive,64.5054
307347921949573121,2013-03-01 04:33:49,Negative,66.9701
307346295385899008,2013-03-01 04:27:21,Neutral,61.8652
307344057531764736,2013-03-01 04:18:28,Positive,63.4977
307321907550777344,2013-03-01 02:50:27,Positive,75.6390
307181833395765250,2013-02-28 17:33:50,Negative,63.0800
307105141461483520,2013-02-28 12:29:06,Positive,81.3705
307103830624055296,2013-02-28 12:23:53,Negative,73.4721
307099538957692928,2013-02-28 12:06:50,Positive,85.6576
307097601969360896,2013-02-28 11:59:08,Positive,82.6838
307092989203853313,2013-02-28 11:40:48,Negative,83.9773
307085971504132098,2013-02-28 11:12:55,Neutral,51.7148
307084759450923008,2013-02-28 11:08:06,Neutral,60.5855
307079910881648640,2013-02-28 10:48:50,Neutral,51.7148
307078967800786944,2013-02-28 10:45:05,Positive,92.1443
307068100677865473,2013-02-28 10:01:54,Neutral,53.2255
307068075000348672,2013-02-28 10:01:48,Neutral,54.6944
307067938144391168,2013-02-28 10:01:16,Neutral,50.0000
307066186162647040,2013-02-28 09:54:18,Positive,85.5573
307064674275430401,2013-02-28 09:48:17,Negative,97.6438
307063599535362048,2013-02-28 09:44:01,Positive,79.1613
307061594213474304,2013-02-28 09:36:03,Negative,79.2171
307059552254308352,2013-02-28 09:27:56,Positive,81.6812
307058958194061314,2013-02-28 09:25:35,Positive,89.9265
307058799196393472,2013-02-28 09:24:57,Positive,86.9904
307056860052213760,2013-02-28 09:17:14,Neutral,50.0000
307054887064195072,2013-02-28 09:09:24,Negative,98.4988
307053947561058305,2013-02-28 09:05:40,Positive,67.8099
307027304490618881,2013-02-28 07:19:48,Negative,81.3563
306833606859452420,2013-02-27 18:30:07,Negative,66.7317
305876362554646529,2013-02-25 03:06:22,Neutral,60.4941
305525051820736512,2013-02-24 03:50:23,Neutral,56.9621
303758070067101696,2013-02-19 06:49:02,Neutral,58.8791
303757741741178884,2013-02-19 06:47:43,Neutral,61.6631
302114042435235841,2013-02-14 17:56:15,Positive,79.1211
301741350603354112,2013-02-13 17:15:18,Negative,70.2599
301741172701921281,2013-02-13 17:14:36,Negative,87.7980
301438095222505472,2013-02-12 21:10:17,Positive,99.7535
299464811715108864,2013-02-07 10:29:09,Neutral,54.8247
299463240029712384,2013-02-07 10:22:54,Neutral,50.0000
296437448349728768,2013-01-30 01:59:29,Negative,81.4905
295969558299283456,2013-01-28 19:00:16,Positive,86.1507
295953401181765632,2013-01-28 17:56:04,Positive,70.5464
295450260719939585,2013-01-27 08:36:46,Neutral,60.1512
294154619473494016,2013-01-23 18:48:21,Neutral,50.0000
294152672850870272,2013-01-23 18:40:36,Positive,75.3652
293908019253768194,2013-01-23 02:28:26,Negative,73.2897
293324842432868352,2013-01-21 11:51:06,Positive,88.4976
293173438737178624,2013-01-21 01:49:29,Neutral,52.7548
292856072878837760,2013-01-20 04:48:23,Positive,95.0542
292366013993992192,2013-01-18 20:21:04,Neutral,56.4760
292153107830431744,2013-01-18 06:15:03,Positive,65.0065
291736022285418497,2013-01-17 02:37:42,Neutral,51.9979
291607933765173248,2013-01-16 18:08:43,Neutral,52.3841
291240574055497728,2013-01-15 17:48:58,Neutral,58.8791
290887104777555969,2013-01-14 18:24:24,Neutral,52.5990
290350905440759808,2013-01-13 06:53:44,Neutral,54.1291
290350269777203200,2013-01-13 06:51:13,Negative,69.8082
285328258671718400,2012-12-30 10:15:32,Neutral,59.3141
284936267278458880,2012-12-29 08:17:54,Negative,67.6619
284312735452381184,2012-12-27 15:00:13,Positive,72.7401
282744177446486016,2012-12-23 07:07:19,Positive,68.2156
282477981950177280,2012-12-22 13:29:33,Positive,77.1873
281979723637219328,2012-12-21 04:29:39,Positive,78.7267
280742038998245376,2012-12-17 18:31:32,Neutral,53.1971
279308694833987584,2012-12-13 19:35:56,Neutral,56.1851
278115093500289025,2012-12-10 12:33:00,Positive,98.6801
278107204303851520,2012-12-10 12:01:39,Negative,64.7890
277764733967409152,2012-12-09 13:20:47,Negative,81.8900
277754179961905153,2012-12-09 12:38:51,Negative,68.3337
277747853529591808,2012-12-09 12:13:43,Negative,84.2453
277747579633152001,2012-12-09 12:12:37,Negative,81.8900
277747346861879296,2012-12-09 12:11:42,Negative,81.8900
277746806702608384,2012-12-09 12:09:33,Positive,77.4562
277739721600413696,2012-12-09 11:41:24,Negative,81.8900
277739181025935361,2012-12-09 11:39:15,Neutral,61.0777
277738901878235136,2012-12-09 11:38:09,Negative,81.8900
277708054911397888,2012-12-09 09:35:34,Negative,81.8900
277706005859672064,2012-12-09 09:27:25,Negative,81.8900
277705734874095616,2012-12-09 09:26:21,Negative,84.8303
277705533144825857,2012-12-09 09:25:33,Negative,81.8900
277703472009334784,2012-12-09 09:17:21,Negative,84.8303
277703162184474624,2012-12-09 09:16:07,Negative,81.8900
277702860081332225,2012-12-09 09:14:55,Negative,84.2453
277700401376145408,2012-12-09 09:05:09,Negative,84.8303
277700114653540352,2012-12-09 09:04:01,Negative,66.6425
277699886735040512,2012-12-09 09:03:07,Negative,84.2453
277698015328862208,2012-12-09 08:55:40,Negative,63.7612
276980923487105024,2012-12-07 09:26:12,Positive,74.6014
276949851911098368,2012-12-07 07:22:44,Positive,68.1416
276937634889220096,2012-12-07 06:34:12,Positive,74.8134
276936891968921600,2012-12-07 06:31:14,Positive,93.1335
276936827980640256,2012-12-07 06:30:59,Negative,99.3479
276936753531715584,2012-12-07 06:30:41,Positive,99.7217
276661235007770624,2012-12-06 12:15:53,Positive,83.8419
276660985543131136,2012-12-06 12:14:53,Positive,97.3081
276618770519298049,2012-12-06 09:27:08,Positive,88.0628
276611576214220800,2012-12-06 08:58:33,Positive,95.5037
276609006217334784,2012-12-06 08:48:20,Neutral,51.3582
276547568626987008,2012-12-06 04:44:13,Neutral,61.8802
275186966864228353,2012-12-02 10:37:40,Negative,64.7651
274439286466695169,2012-11-30 09:06:39,Positive,73.4616
274416855689609216,2012-11-30 07:37:31,Negative,76.6160
273761962624696320,2012-11-28 12:15:12,Negative,83.5641
273731675186421760,2012-11-28 10:14:51,Neutral,60.2987
273714761605210112,2012-11-28 09:07:39,Positive,99.4403
273478433122689024,2012-11-27 17:28:34,Positive,79.4374
273465768736354305,2012-11-27 16:38:14,Positive,84.6112
273403855839051776,2012-11-27 12:32:13,Positive,97.4304
273005812920762368,2012-11-26 10:10:32,Positive,87.9777
272899968510083072,2012-11-26 03:09:57,Positive,75.4497
272899866693337088,2012-11-26 03:09:33,Positive,87.8151
272175218401873920,2012-11-24 03:10:03,Positive,83.3290
272024087742787584,2012-11-23 17:09:31,Positive,96.0829
272023672280211457,2012-11-23 17:07:52,Positive,70.8266
272023388434870272,2012-11-23 17:06:44,Positive,99.2754
272022786854240256,2012-11-23 17:04:20,Positive,99.2754
271513563359748096,2012-11-22 07:20:52,Positive,97.6048
266434769104023552,2012-11-08 06:59:33,Positive,65.3990
266434231318745088,2012-11-08 06:57:25,Positive,77.0932
263906260301262848,2012-11-01 07:32:10,Negative,70.2855
262981484330229760,2012-10-29 18:17:26,Positive,87.2934
262945686457315328,2012-10-29 15:55:11,Negative,77.4508
261053457857916928,2012-10-24 10:36:09,Positive,97.2904
258403283293569028,2012-10-17 03:05:18,Positive,64.4370
256430771739435008,2012-10-11 16:27:14,Negative,71.2899
255505943738077184,2012-10-09 03:12:18,Negative,65.7321
254269538856734721,2012-10-05 17:19:16,Neutral,50.0000
254157525191102464,2012-10-05 09:54:10,Positive,99.9870
254155132101619712,2012-10-05 09:44:40,Positive,63.0424
254154690865008641,2012-10-05 09:42:54,Neutral,50.0000
252833790865580034,2012-10-01 18:14:07,Neutral,58.3314
248830178254528512,2012-09-20 17:05:12,Neutral,53.7963
248262374879019008,2012-09-19 03:28:57,Neutral,58.5948
225240359658201090,2012-07-17 14:47:41,Neutral,61.2348
194320150848221184,2012-04-23 07:01:48,Positive,95.9463
193928102341115905,2012-04-22 05:03:57,Positive,96.0476
193802172822077440,2012-04-21 20:43:33,Positive,98.5553
192245690171265024,2012-04-17 13:38:38,Positive,91.3733
192229179490701312,2012-04-17 12:33:02,Neutral,58.8791
192223357129854976,2012-04-17 12:09:54,Positive,62.8929
192198131251806208,2012-04-17 10:29:40,Positive,74.1202
192194441430315008,2012-04-17 10:15:00,Negative,88.2172
192194423231229952,2012-04-17 10:14:55,Neutral,58.4467
192191244162707456,2012-04-17 10:02:18,Neutral,54.5115
192191203838672896,2012-04-17 10:02:08,Negative,76.3106
192186632319926275,2012-04-17 09:43:58,Positive,70.6544
192186570667864064,2012-04-17 09:43:43,Positive,76.3173
192180007534215168,2012-04-17 09:17:38,Positive,91.2676
192155018491723776,2012-04-17 07:38:21,Negative,98.4274
192153081255968768,2012-04-17 07:30:39,Positive,84.1791
192151337423749120,2012-04-17 07:23:43,Neutral,53.4219
192137125431480322,2012-04-17 06:27:15,Neutral,59.0631
191895656867176448,2012-04-16 14:27:44,Negative,75.1063
191894772020035584,2012-04-16 14:24:13,Neutral,58.5456
189896569749913600,2012-04-11 02:04:04,Positive,99.6975
186400487342481408,2012-04-01 10:31:53,Positive,95.8968
185366352482144257,2012-03-29 14:02:37,Neutral,51.4296
184349049632202752,2012-03-26 18:40:13,Positive,82.7853
182153557947064321,2012-03-20 17:16:07,Neutral,52.4564
179773970118213632,2012-03-14 03:40:29,Neutral,60.8405
179396278202011650,2012-03-13 02:39:40,Positive,64.0252
179266472206548993,2012-03-12 18:03:52,Positive,96.3953
178738083016093696,2012-03-11 07:04:14,Positive,78.7253
178666561123524609,2012-03-11 02:20:02,Positive,95.5711
177817138508218369,2012-03-08 18:04:44,Neutral,57.1508
176573575938060288,2012-03-05 07:43:15,Neutral,51.1585
174453338048434176,2012-02-28 11:18:11,Positive,85.5227
172045945213685761,2012-02-21 19:52:04,Negative,75.8019
171328279251386368,2012-02-19 20:20:19,Neutral,61.3746
170539262436065283,2012-02-17 16:05:03,Positive,83.3851
170383509163216896,2012-02-17 05:46:08,Positive,71.4220
170381859690250240,2012-02-17 05:39:35,Positive,65.6708
167506407174844416,2012-02-09 07:13:34,Neutral,50.0000
164566996044877824,2012-02-01 04:33:24,Positive,98.1979
164151109773041664,2012-01-31 01:00:49,Neutral,57.6558
161498815654932480,2012-01-23 17:21:32,Negative,68.4660
160224375554060288,2012-01-20 04:57:22,Positive,85.7984
158663686112821248,2012-01-15 21:35:45,Neutral,54.8247
158364001313619969,2012-01-15 01:44:54,Positive,99.9253
157389284473704448,2012-01-12 09:11:44,Positive,97.4445
154370080061399040,2012-01-04 01:14:29,Neutral,55.0319
152244647509491714,2011-12-29 04:28:47,Neutral,53.3702
144964741218041856,2011-12-09 02:21:02,Negative,81.6872
144822299323928576,2011-12-08 16:55:01,Negative,97.0565
