id,time,sentiment,score
614382019213000704,2015-06-26 10:37:42,Neutral,58.4550
614380864084946945,2015-06-26 10:33:07,Positive,95.5435
614361668521295872,2015-06-26 09:16:50,Neutral,58.2604
614101792280805376,2015-06-25 16:04:11,Positive,79.5639
614101483592658944,2015-06-25 16:02:57,Positive,81.2039
614099926276935680,2015-06-25 15:56:46,Positive,79.3064
613916961194516480,2015-06-25 03:49:44,Positive,74.0493
613906764103168000,2015-06-25 03:09:13,Neutral,61.6437
613905689736384512,2015-06-25 03:04:56,Negative,98.8828
613744101494624256,2015-06-24 16:22:51,Positive,83.7852
613743686573096960,2015-06-24 16:21:12,Positive,65.2478
613700087739346944,2015-06-24 13:27:57,Neutral,61.8460
613699529196474369,2015-06-24 13:25:44,Negative,68.6285
613696049119563776,2015-06-24 13:11:54,Neutral,59.4480
613414939592503296,2015-06-23 18:34:52,Neutral,57.6064
613351335367315456,2015-06-23 14:22:08,Positive,78.5280
613350233607528448,2015-06-23 14:17:45,Positive,71.7634
613342095827300352,2015-06-23 13:45:25,Negative,65.7435
613302562293334020,2015-06-23 11:08:20,Positive,98.8232
613256543157420032,2015-06-23 08:05:28,Positive,92.5997
613255345310269440,2015-06-23 08:00:42,Positive,68.1258
613219381900787712,2015-06-23 05:37:48,Neutral,58.3543
613218840583864324,2015-06-23 05:35:39,Positive,98.5444
613198188678283264,2015-06-23 04:13:35,Positive,69.1732
613013608440557568,2015-06-22 16:00:08,Positive,65.3221
612961223466881025,2015-06-22 12:31:58,Positive,95.6460
612925534096355328,2015-06-22 10:10:09,Neutral,50.0000
612868344316825600,2015-06-22 06:22:54,Negative,77.8861
612842981608017920,2015-06-22 04:42:07,Positive,92.8417
612828487313788932,2015-06-22 03:44:31,Positive,96.5548
612684391379120128,2015-06-21 18:11:56,Positive,67.8866
612642448691474432,2015-06-21 15:25:16,Positive,89.4268
612623814527029249,2015-06-21 14:11:14,Negative,84.4701
612615927712976896,2015-06-21 13:39:53,Positive,98.5515
612579346566541312,2015-06-21 11:14:32,Positive,66.9181
612567938118258688,2015-06-21 10:29:12,Positive,98.9057
612561096621211648,2015-06-21 10:02:00,Positive,69.2483
612526406199676928,2015-06-21 07:44:10,Positive,84.4984
612491220514766848,2015-06-21 05:24:21,Positive,85.8309
612478036982808576,2015-06-21 04:31:57,Neutral,50.6893
612474161294766080,2015-06-21 04:16:33,Negative,86.7828
612473557952499712,2015-06-21 04:14:10,Positive,80.0930
612473040270594048,2015-06-21 04:12:06,Neutral,53.6806
612472050700021760,2015-06-21 04:08:10,Positive,98.9735
612470359602823168,2015-06-21 04:01:27,Negative,79.6071
612460716419850240,2015-06-21 03:23:08,Neutral,52.5068
612448570088755200,2015-06-21 02:34:52,Positive,97.5851
612432580709863424,2015-06-21 01:31:20,Positive,97.7220
612425268523761664,2015-06-21 01:02:16,Positive,91.8973
612421009770057728,2015-06-21 00:45:21,Positive,92.2860
612405034115026944,2015-06-20 23:41:52,Positive,99.8423
612303592297361408,2015-06-20 16:58:47,Positive,72.2298
612248247856291840,2015-06-20 13:18:51,Negative,77.5476
612233520665104384,2015-06-20 12:20:20,Positive,77.3624
612167458720329728,2015-06-20 07:57:50,Neutral,56.3582
612112858357170178,2015-06-20 04:20:52,Negative,74.9458
612101098527035393,2015-06-20 03:34:08,Neutral,52.2455
611897962747199488,2015-06-19 14:06:57,Neutral,51.1321
611892921353175040,2015-06-19 13:46:55,Positive,93.9248
611877547349950464,2015-06-19 12:45:50,Neutral,56.5055
611877433680105472,2015-06-19 12:45:22,Neutral,50.0000
611826105851318272,2015-06-19 09:21:25,Negative,98.3089
611821177791627264,2015-06-19 09:01:50,Neutral,53.2019
611731404221771776,2015-06-19 03:05:06,Neutral,59.1972
611573894902759425,2015-06-18 16:39:13,Positive,71.8731
611556916976705536,2015-06-18 15:31:45,Positive,99.4806
611368844087570433,2015-06-18 03:04:25,Neutral,50.0000
611105053693210624,2015-06-17 09:36:13,Positive,99.7041
611097979777224704,2015-06-17 09:08:06,Negative,78.1398
610870369285722112,2015-06-16 18:03:40,Positive,86.6882
610605049694154753,2015-06-16 00:29:22,Positive,73.9913
610451050588438528,2015-06-15 14:17:26,Neutral,50.0000
610398763191037952,2015-06-15 10:49:40,Positive,79.1126
610127983215570944,2015-06-14 16:53:41,Neutral,57.0833
610127347245821952,2015-06-14 16:51:09,Positive,84.1686
610046419764772864,2015-06-14 11:29:35,Positive,86.6647
609940556974804992,2015-06-14 04:28:55,Positive,93.9622
609860938611720193,2015-06-13 23:12:33,Positive,96.8763
609859605183770624,2015-06-13 23:07:15,Neutral,55.6188
609807113066516480,2015-06-13 19:38:40,Neutral,53.7968
609717019458539520,2015-06-13 13:40:40,Positive,89.9725
609446602835628032,2015-06-12 19:46:07,Positive,86.5507
609360208406650881,2015-06-12 14:02:49,Negative,67.1506
609334579116310528,2015-06-12 12:20:59,Positive,68.5461
609143640347308032,2015-06-11 23:42:15,Positive,69.8501
609107327397064705,2015-06-11 21:17:58,Positive,91.5479
608705631911030785,2015-06-10 18:41:46,Neutral,60.4086
608672448968441857,2015-06-10 16:29:55,Positive,78.0230
608667976468856832,2015-06-10 16:12:08,Positive,74.2282
608666544357318656,2015-06-10 16:06:27,Positive,76.9709
608638249246965760,2015-06-10 14:14:01,Neutral,50.0000
608638173602643968,2015-06-10 14:13:43,Neutral,50.0000
608637374268997633,2015-06-10 14:10:32,Negative,71.8637
608637162527989761,2015-06-10 14:09:42,Positive,92.9810
608636224434102272,2015-06-10 14:05:58,Positive,75.3765
608632100405805056,2015-06-10 13:49:35,Positive,81.9327
608564257001570304,2015-06-10 09:20:00,Neutral,60.2933
608531200160833536,2015-06-10 07:08:38,Positive,72.0904
608509500476149764,2015-06-10 05:42:25,Positive,76.7310
608468148258525184,2015-06-10 02:58:05,Positive,82.6532
608335439460749312,2015-06-09 18:10:45,Positive,93.9023
608309385241206784,2015-06-09 16:27:13,Positive,98.9321
608301074852769792,2015-06-09 15:54:12,Positive,99.9648
608262697088450560,2015-06-09 13:21:42,Neutral,50.0000
608097493532876800,2015-06-09 02:25:15,Neutral,52.5709
607922382045483008,2015-06-08 14:49:25,Neutral,52.3094
607907837033906177,2015-06-08 13:51:37,Positive,75.3739
607905089215340545,2015-06-08 13:40:42,Positive,63.0228
607903456238538753,2015-06-08 13:34:12,Neutral,58.1463
607839484663570432,2015-06-08 09:20:00,Negative,83.0548
607834667484479488,2015-06-08 09:00:52,Positive,65.7958
607779349983432706,2015-06-08 05:21:03,Neutral,50.0000
607597532034658304,2015-06-07 17:18:34,Negative,89.8600
607596290520653824,2015-06-07 17:13:38,Negative,91.5119
607542417458200576,2015-06-07 13:39:34,Positive,98.6414
607541672235298816,2015-06-07 13:36:36,Positive,93.8073
607539036358459393,2015-06-07 13:26:08,Neutral,60.8176
607535513273171969,2015-06-07 13:12:08,Positive,89.3616
607529571945029632,2015-06-07 12:48:31,Positive,91.3723
607520321701183488,2015-06-07 12:11:46,Positive,76.1417
607449503998689280,2015-06-07 07:30:22,Neutral,51.8007
607445670270627841,2015-06-07 07:15:08,Positive,83.2086
607440746551967744,2015-06-07 06:55:34,Neutral,54.5381
607434264074805249,2015-06-07 06:29:48,Positive,75.9813
607412788282073088,2015-06-07 05:04:28,Positive,69.0068
607409895478956032,2015-06-07 04:52:58,Neutral,57.4992
607404264604893184,2015-06-07 04:30:36,Positive,67.8761
607197021703782402,2015-06-06 14:47:05,Neutral,58.3714
607100470755065856,2015-06-06 08:23:26,Positive,82.8408
607095181549178880,2015-06-06 08:02:25,Negative,68.7551
607066874455719936,2015-06-06 06:09:56,Negative,63.0416
606986517030924288,2015-06-06 00:50:37,Positive,89.3937
606982786545651712,2015-06-06 00:35:48,Neutral,57.4074
606839741355429889,2015-06-05 15:07:23,Negative,73.9698
606804940955205632,2015-06-05 12:49:06,Positive,92.0085
606698102649585664,2015-06-05 05:44:34,Positive,92.0010
606665979632840704,2015-06-05 03:36:55,Negative,79.4605
606494984108261377,2015-06-04 16:17:27,Negative,95.8817
606476481733099520,2015-06-04 15:03:55,Positive,67.2776
606427526995415041,2015-06-04 11:49:23,Negative,94.2646
606425976189427712,2015-06-04 11:43:14,Positive,90.8883
606403300993294337,2015-06-04 10:13:08,Positive,93.8474
606384689683689472,2015-06-04 08:59:10,Positive,99.4385
606383919441666049,2015-06-04 08:56:07,Negative,83.4195
606377572000104449,2015-06-04 08:30:53,Negative,98.8492
606376058057826304,2015-06-04 08:24:52,Positive,82.8941
606373180161167360,2015-06-04 08:13:26,Negative,90.1841
606368607971377152,2015-06-04 07:55:16,Positive,93.5518
606356242357993472,2015-06-04 07:06:08,Positive,94.5194
606297299392720896,2015-06-04 03:11:55,Positive,92.9753
606169517539115008,2015-06-03 18:44:09,Negative,71.3064
606083381663653889,2015-06-03 13:01:53,Positive,94.1920
606082980805632000,2015-06-03 13:00:17,Positive,92.1100
606082003876741121,2015-06-03 12:56:24,Positive,83.8424
606081237334097920,2015-06-03 12:53:22,Negative,81.9377
606067090978578432,2015-06-03 11:57:09,Positive,98.7456
606066203270905857,2015-06-03 11:53:37,Positive,93.2781
606002112388931585,2015-06-03 07:38:57,Negative,66.8669
606001811028242433,2015-06-03 07:37:45,Negative,63.2782
605966603105075200,2015-06-03 05:17:51,Neutral,56.8698
605965940719632385,2015-06-03 05:15:13,Neutral,53.8966
605965221945933824,2015-06-03 05:12:21,Negative,78.8905
605955483975827456,2015-06-03 04:33:40,Negative,71.4964
605951949960151040,2015-06-03 04:19:37,Neutral,50.0000
605951443820871680,2015-06-03 04:17:36,Neutral,51.4686
605948572035457024,2015-06-03 04:06:12,Neutral,56.4156
605907250222264320,2015-06-03 01:22:00,Positive,99.3543
605905309165457409,2015-06-03 01:14:17,Positive,73.1804
605903307152818178,2015-06-03 01:06:20,Positive,88.4155
605902512122531842,2015-06-03 01:03:10,Neutral,61.3954
605746438937575424,2015-06-02 14:42:59,Neutral,50.0000
605690157514125313,2015-06-02 10:59:21,Neutral,60.3252
605686337102954497,2015-06-02 10:44:10,Negative,73.1889
605644490079010816,2015-06-02 07:57:53,Negative,97.9839
605636988616581120,2015-06-02 07:28:04,Positive,87.6420
605635001485398016,2015-06-02 07:20:11,Negative,83.7499
605634739064537088,2015-06-02 07:19:08,Neutral,50.0000
605630628105613312,2015-06-02 07:02:48,Negative,80.0052
605630059328585728,2015-06-02 07:00:32,Neutral,59.3842
605629478350381056,2015-06-02 06:58:14,Negative,96.7122
605627808786706432,2015-06-02 06:51:36,Neutral,59.1395
605552179743563777,2015-06-02 01:51:04,Positive,96.2054
605344524471144448,2015-06-01 12:05:56,Positive,97.1094
605334159414820864,2015-06-01 11:24:44,Negative,66.6678
605329817110642688,2015-06-01 11:07:29,Positive,71.9798
605325546495426560,2015-06-01 10:50:31,Negative,98.6190
605323011126730752,2015-06-01 10:40:26,Neutral,58.4320
605322047808401408,2015-06-01 10:36:37,Positive,66.8295
605321222126043136,2015-06-01 10:33:20,Positive,64.0460
605317911377379330,2015-06-01 10:20:10,Neutral,53.5317
605316439763869696,2015-06-01 10:14:20,Neutral,58.8580
605299643447021568,2015-06-01 09:07:35,Positive,66.0944
605298342386466816,2015-06-01 09:02:25,Negative,64.3501
605283320293777410,2015-06-01 08:02:43,Positive,91.5843
605280170023350272,2015-06-01 07:50:12,Positive,87.7886
605276746926022656,2015-06-01 07:36:36,Neutral,60.7391
605275685632901120,2015-06-01 07:32:23,Neutral,51.1749
605269506923986945,2015-06-01 07:07:50,Positive,80.0059
605265416332517376,2015-06-01 06:51:35,Neutral,55.8742
605252286625906688,2015-06-01 05:59:24,Negative,91.5673
605035749424037888,2015-05-31 15:38:58,Negative,79.3275
605024707121790977,2015-05-31 14:55:05,Neutral,55.3962
605005303143231488,2015-05-31 13:37:59,Positive,82.3117
604847216352718848,2015-05-31 03:09:48,Negative,73.5357
604836278438391808,2015-05-31 02:26:20,Positive,88.5821
604825527279427584,2015-05-31 01:43:37,Positive,64.9713
604823767664099328,2015-05-31 01:36:37,Negative,73.2277
604823458833272832,2015-05-31 01:35:24,Positive,68.7467
604710689635115008,2015-05-30 18:07:18,Neutral,60.2156
604708644156866560,2015-05-30 17:59:10,Neutral,60.6293
604707622533488640,2015-05-30 17:55:06,Positive,80.7138
604707257620627456,2015-05-30 17:53:39,Negative,71.2526
604706715385237504,2015-05-30 17:51:30,Negative,78.3470
604703496156217344,2015-05-30 17:38:42,Negative,83.0858
604703008518082560,2015-05-30 17:36:46,Neutral,50.6371
604702653461839873,2015-05-30 17:35:22,Positive,72.3379
604697028342345729,2015-05-30 17:13:00,Positive,99.1427
604696703283781633,2015-05-30 17:11:43,Neutral,52.1778
604691436743720960,2015-05-30 16:50:47,Neutral,56.7271
604690935381782528,2015-05-30 16:48:48,Positive,99.8204
604690363949842432,2015-05-30 16:46:32,Negative,69.4969
604689840639111168,2015-05-30 16:44:27,Positive,69.4808
604688624026722305,2015-05-30 16:39:37,Positive,66.3827
604687652885921792,2015-05-30 16:35:45,Positive,71.7204
604687254418681856,2015-05-30 16:34:10,Negative,88.1558
604685963491606529,2015-05-30 16:29:02,Neutral,58.8321
604685025397739520,2015-05-30 16:25:19,Negative,97.0155
604670137342390272,2015-05-30 15:26:09,Positive,98.4001
604669164649738241,2015-05-30 15:22:17,Negative,99.2341
604652025469542400,2015-05-30 14:14:11,Positive,78.6052
604595872123396096,2015-05-30 10:31:03,Positive,97.1553
604594460341628928,2015-05-30 10:25:26,Neutral,55.3021
604585561035186176,2015-05-30 09:50:05,Neutral,57.4143
604573070402068481,2015-05-30 09:00:27,Positive,90.6588
604572608734961664,2015-05-30 08:58:36,Positive,72.3541
604556922847510528,2015-05-30 07:56:17,Positive,92.7740
604553403662921728,2015-05-30 07:42:18,Positive,75.3016
604535900622553088,2015-05-30 06:32:45,Neutral,51.1190
604516107639078912,2015-05-30 05:14:06,Positive,71.9785
604510813353697281,2015-05-30 04:53:03,Negative,67.9221
604508400014139392,2015-05-30 04:43:28,Negative,99.5261
604505101957369857,2015-05-30 04:30:22,Positive,67.8057
604503786321608704,2015-05-30 04:25:08,Negative,68.6459
604502454101639168,2015-05-30 04:19:50,Positive,77.7774
604495936505520128,2015-05-30 03:53:56,Neutral,50.0000
604495381007724544,2015-05-30 03:51:44,Positive,83.8490
604487465009713153,2015-05-30 03:20:17,Neutral,59.5050
604448951828226048,2015-05-30 00:47:14,Neutral,51.5666
604343659278913536,2015-05-29 17:48:51,Negative,66.3866
604342646199304194,2015-05-29 17:44:49,Positive,68.2131
604341797976809472,2015-05-29 17:41:27,Negative,86.8779
604340088290463745,2015-05-29 17:34:39,Negative,64.2082
604338932948459520,2015-05-29 17:30:04,Neutral,55.0965
604336379410030592,2015-05-29 17:19:55,Positive,80.5524
604332373413478402,2015-05-29 17:04:00,Neutral,51.2767
604330884351688704,2015-05-29 16:58:05,Neutral,53.1161
604324321096421376,2015-05-29 16:32:00,Neutral,53.9929
604323494910763008,2015-05-29 16:28:43,Negative,75.1813
604320543630741504,2015-05-29 16:16:59,Negative,91.1912
604319737191882752,2015-05-29 16:13:47,Negative,99.9513
604315748723511296,2015-05-29 15:57:56,Negative,81.5100
604309020673851392,2015-05-29 15:31:12,Neutral,56.2551
604270411413606400,2015-05-29 12:57:47,Neutral,50.0000
604251994509950976,2015-05-29 11:44:36,Neutral,50.0000
604251153866604544,2015-05-29 11:41:16,Neutral,50.0000
604239387593867265,2015-05-29 10:54:30,Neutral,53.2127
604230835324080129,2015-05-29 10:20:31,Positive,84.1995
604209280800014337,2015-05-29 08:54:52,Negative,75.5288
604203741651161088,2015-05-29 08:32:52,Negative,86.1882
604200843521327104,2015-05-29 08:21:21,Positive,99.9042
604199424156282880,2015-05-29 08:15:42,Positive,65.4586
604179059896115200,2015-05-29 06:54:47,Positive,85.3792
604129225327575040,2015-05-29 03:36:46,Positive,91.2397
604118742038011905,2015-05-29 02:55:06,Positive,69.9389
603978576707256320,2015-05-28 17:38:08,Positive,97.2009
603973845196787713,2015-05-28 17:19:20,Negative,77.7685
603910560921493504,2015-05-28 13:07:52,Negative,78.3078
603879424711270400,2015-05-28 11:04:09,Negative,95.9873
603798329852481536,2015-05-28 05:41:54,Positive,80.8743
603779942317359105,2015-05-28 04:28:50,Neutral,60.6685
603760639480209408,2015-05-28 03:12:08,Neutral,52.3253
603760120900648960,2015-05-28 03:10:04,Negative,77.4831
603593403742494721,2015-05-27 16:07:36,Negative,84.8524
603568147740819456,2015-05-27 14:27:14,Positive,65.4586
603563251029266432,2015-05-27 14:07:47,Negative,62.7781
603557791991660544,2015-05-27 13:46:05,Positive,84.7162
603538952209870849,2015-05-27 12:31:14,Neutral,61.2746
603537648171384832,2015-05-27 12:26:03,Positive,71.4717
603536382942785536,2015-05-27 12:21:01,Neutral,57.3031
603528529465114624,2015-05-27 11:49:49,Positive,94.8329
603527242363379712,2015-05-27 11:44:42,Positive,77.1716
603524421186416640,2015-05-27 11:33:29,Negative,74.0425
603515123941027840,2015-05-27 10:56:32,Neutral,50.7583
603509433163980800,2015-05-27 10:33:56,Neutral,57.0947
603490261532999680,2015-05-27 09:17:45,Negative,75.7469
603488496733421569,2015-05-27 09:10:44,Neutral,57.9641
603480705679532032,2015-05-27 08:39:47,Negative,86.4861
603459544556052480,2015-05-27 07:15:41,Positive,65.4469
603411027158401025,2015-05-27 04:02:54,Positive,70.7244
603398336033366016,2015-05-27 03:12:28,Neutral,62.1419
603396775785803777,2015-05-27 03:06:16,Positive,65.6811
603256582940463104,2015-05-26 17:49:11,Neutral,60.0233
603231870105427968,2015-05-26 16:10:59,Negative,88.5877
603226229198622720,2015-05-26 15:48:35,Positive,86.7614
603219307837792259,2015-05-26 15:21:04,Neutral,60.8789
603207104422227969,2015-05-26 14:32:35,Neutral,57.3758
603205148362473472,2015-05-26 14:24:49,Negative,90.2373
603204453978615808,2015-05-26 14:22:03,Neutral,55.7861
603167332333015042,2015-05-26 11:54:32,Negative,67.3653
603166341399519234,2015-05-26 11:50:36,Neutral,56.4407
603153287425052672,2015-05-26 10:58:44,Positive,69.7236
603145123656904704,2015-05-26 10:26:18,Positive,79.7465
603136716212305922,2015-05-26 09:52:53,Positive,63.9101
603133447482179585,2015-05-26 09:39:54,Neutral,58.4912
603013891837198337,2015-05-26 01:44:49,Neutral,60.5734
602887568724762624,2015-05-25 17:22:52,Negative,62.3896
602886545155194881,2015-05-25 17:18:48,Negative,76.7658
602885028880773121,2015-05-25 17:12:46,Positive,84.8911
602836296608796672,2015-05-25 13:59:07,Neutral,60.4159
602824987435601920,2015-05-25 13:14:11,Positive,80.7538
602824681201094657,2015-05-25 13:12:58,Negative,93.9565
602823441209643008,2015-05-25 13:08:02,Neutral,60.9677
602804075118403585,2015-05-25 11:51:05,Positive,99.4366
602802040822210561,2015-05-25 11:43:00,Positive,96.8629
602688363682869248,2015-05-25 04:11:17,Positive,87.9381
602419554107666432,2015-05-24 10:23:08,Negative,67.6905
602353947316064256,2015-05-24 06:02:26,Positive,97.7864
602304310182027264,2015-05-24 02:45:12,Negative,94.9421
602157365719269378,2015-05-23 17:01:18,Negative,82.0830
602144958615654400,2015-05-23 16:12:00,Positive,72.4805
602119948954107905,2015-05-23 14:32:37,Neutral,56.9691
602119386850263041,2015-05-23 14:30:23,Positive,71.1706
602081717088702464,2015-05-23 12:00:42,Negative,78.3171
602080661206274048,2015-05-23 11:56:30,Neutral,52.5543
602073566327152640,2015-05-23 11:28:18,Neutral,52.5543
602048013100429312,2015-05-23 09:46:46,Neutral,54.3200
601961496319565824,2015-05-23 04:02:59,Positive,99.4138
601796494430109696,2015-05-22 17:07:19,Positive,76.2125
601793121295339520,2015-05-22 16:53:55,Negative,76.3304
601781066228047872,2015-05-22 16:06:01,Negative,73.4755
601765498812960768,2015-05-22 15:04:09,Negative,81.2018
601714555673124866,2015-05-22 11:41:44,Positive,69.6541
601673292643074048,2015-05-22 08:57:46,Neutral,54.2945
601671112221528064,2015-05-22 08:49:06,Neutral,51.7960
601650073814970368,2015-05-22 07:25:30,Neutral,50.0000
601649975559200768,2015-05-22 07:25:06,Neutral,50.0000
601649127831777280,2015-05-22 07:21:44,Positive,99.1958
601616482154352640,2015-05-22 05:12:01,Positive,78.9904
601541759613706240,2015-05-22 00:15:06,Positive,80.3627
601425985548914688,2015-05-21 16:35:03,Positive,85.7902
601422682668683264,2015-05-21 16:21:56,Positive,65.9941
601408922277187584,2015-05-21 15:27:15,Positive,98.4726
601404563862605824,2015-05-21 15:09:56,Negative,70.0396
601385276829663232,2015-05-21 13:53:17,Negative,69.0892
601382421964005377,2015-05-21 13:41:57,Positive,79.9556
601372772929970176,2015-05-21 13:03:36,Positive,67.3884
601364705442025472,2015-05-21 12:31:33,Neutral,50.0000
601344282335649793,2015-05-21 11:10:24,Neutral,60.6209
601342330373734400,2015-05-21 11:02:38,Neutral,50.0000
601328576416329728,2015-05-21 10:07:59,Positive,78.2407
601304386812280832,2015-05-21 08:31:52,Positive,86.4976
601300759779483649,2015-05-21 08:17:27,Positive,75.5417
601294281467424769,2015-05-21 07:51:42,Positive,81.9983
601287553015099392,2015-05-21 07:24:58,Positive,63.2010
601267194748489728,2015-05-21 06:04:04,Positive,87.3063
601264742406184960,2015-05-21 05:54:20,Negative,85.0873
601257733602594816,2015-05-21 05:26:29,Positive,73.1764
601254337113882624,2015-05-21 05:12:59,Positive,86.2695
601247247381106690,2015-05-21 04:44:49,Positive,98.3587
601242392843288577,2015-05-21 04:25:31,Negative,85.2279
601241784090374145,2015-05-21 04:23:06,Neutral,60.1927
601240738563751936,2015-05-21 04:18:57,Neutral,51.8913
601059774944432128,2015-05-20 16:19:52,Positive,97.2607
601054420525129728,2015-05-20 15:58:35,Negative,68.0569
601053075399258112,2015-05-20 15:53:14,Neutral,58.8572
601028293228253185,2015-05-20 14:14:46,Negative,74.9351
601025671549329408,2015-05-20 14:04:21,Neutral,56.0568
600988914522849280,2015-05-20 11:38:17,Neutral,55.5862
600925794542583808,2015-05-20 07:27:28,Neutral,50.0377
600912284290977793,2015-05-20 06:33:47,Positive,68.3623
600880544562294784,2015-05-20 04:27:40,Negative,64.6848
600872349018128385,2015-05-20 03:55:06,Neutral,60.1092
600866205923028992,2015-05-20 03:30:41,Negative,76.2219
600860414918791169,2015-05-20 03:07:41,Neutral,50.0000
600851744063660032,2015-05-20 02:33:13,Neutral,56.2551
600697233135181824,2015-05-19 16:19:15,Positive,64.4029
600690203284492289,2015-05-19 15:51:19,Negative,82.9607
600688554700771329,2015-05-19 15:44:46,Positive,90.7252
600686318163660800,2015-05-19 15:35:53,Negative,87.8585
600662123828498434,2015-05-19 13:59:44,Negative,76.4526
600654341230309376,2015-05-19 13:28:49,Positive,79.3267
600652268707258368,2015-05-19 13:20:35,Positive,81.6389
600649182538506240,2015-05-19 13:08:19,Positive,84.3695
600638299535839232,2015-05-19 12:25:04,Neutral,50.0683
600633422353051648,2015-05-19 12:05:41,Positive,64.3339
600632047003045888,2015-05-19 12:00:13,Positive,85.7993
600610496501415937,2015-05-19 10:34:35,Neutral,56.1926
600608202246369282,2015-05-19 10:25:28,Neutral,50.3011
600587213072519168,2015-05-19 09:02:04,Positive,71.4288
600577828225069056,2015-05-19 08:24:47,Positive,86.6719
600555225821282304,2015-05-19 06:54:58,Negative,70.3990
600552227472826368,2015-05-19 06:43:03,Negative,88.9691
600490488601284608,2015-05-19 02:37:43,Neutral,57.5700
600337935670448128,2015-05-18 16:31:32,Negative,64.6052
600335111792427009,2015-05-18 16:20:18,Positive,85.6188
600326276763660288,2015-05-18 15:45:12,Negative,68.8413
600301445049495552,2015-05-18 14:06:32,Neutral,50.1693
600287436497813504,2015-05-18 13:10:52,Positive,64.8996
600215011307429888,2015-05-18 08:23:04,Neutral,52.2318
600214539569917952,2015-05-18 08:21:12,Negative,67.1253
600160107482247168,2015-05-18 04:44:54,Positive,99.9488
600128227428986880,2015-05-18 02:38:13,Neutral,61.8421
599976270269550592,2015-05-17 16:34:24,Positive,80.8086
599975415306792962,2015-05-17 16:31:00,Positive,85.3345
599923808753963009,2015-05-17 13:05:56,Positive,84.1564
599885201871740928,2015-05-17 10:32:32,Neutral,59.9929
599880255373840385,2015-05-17 10:12:52,Neutral,60.6617
599879405339414528,2015-05-17 10:09:30,Neutral,60.7446
599878376220831744,2015-05-17 10:05:24,Neutral,50.5209
599833326438912000,2015-05-17 07:06:24,Positive,69.3017
599827944647733248,2015-05-17 06:45:00,Positive,93.1913
599826614281641984,2015-05-17 06:39:43,Negative,98.2188
599825945185292288,2015-05-17 06:37:04,Neutral,50.0000
599804612640526336,2015-05-17 05:12:18,Neutral,50.9372
599794473078562816,2015-05-17 04:32:00,Positive,77.9510
599764382873092096,2015-05-17 02:32:26,Positive,95.8963
599548779377766401,2015-05-16 12:15:42,Negative,98.5430
599517632002273280,2015-05-16 10:11:56,Positive,93.1321
599517200379052032,2015-05-16 10:10:13,Positive,86.4941
599505701703000065,2015-05-16 09:24:32,Neutral,54.1291
599504782936576001,2015-05-16 09:20:53,Positive,85.0286
599483616289161216,2015-05-16 07:56:46,Positive,88.1758
599447974893129728,2015-05-16 05:35:09,Positive,66.6595
599443188542115840,2015-05-16 05:16:07,Neutral,50.0000
599401494442614786,2015-05-16 02:30:27,Neutral,50.0000
599396445263888384,2015-05-16 02:10:23,Positive,95.4989
599200227355013121,2015-05-15 13:10:41,Negative,76.0888
599153923010658305,2015-05-15 10:06:41,Positive,71.5264
599152691953078275,2015-05-15 10:01:48,Positive,67.0277
599152346875101184,2015-05-15 10:00:25,Neutral,58.8856
599078078669684736,2015-05-15 05:05:18,Positive,72.7569
598804465261486080,2015-05-14 10:58:04,Positive,91.9708
598804037765464064,2015-05-14 10:56:22,Positive,66.1300
598797862831583232,2015-05-14 10:31:50,Negative,80.8150
598780982821543936,2015-05-14 09:24:45,Negative,66.6818
598763942819680256,2015-05-14 08:17:03,Positive,79.1486
598763094861451264,2015-05-14 08:13:40,Positive,76.9532
598761908099940352,2015-05-14 08:08:58,Positive,67.3341
598755049188261888,2015-05-14 07:41:42,Positive,92.0942
598721276618805248,2015-05-14 05:27:30,Negative,69.9211
598686379116105728,2015-05-14 03:08:50,Positive,96.5119
598540599659208704,2015-05-13 17:29:33,Positive,93.5725
598508240591257605,2015-05-13 15:20:58,Positive,63.6488
598501754209062913,2015-05-13 14:55:12,Positive,68.1147
598480795037138944,2015-05-13 13:31:55,Positive,66.4343
598450319249383424,2015-05-13 11:30:49,Negative,64.7801
598416828193316865,2015-05-13 09:17:44,Positive,84.9290
598391909816532993,2015-05-13 07:38:43,Neutral,53.8089
598365569562337280,2015-05-13 05:54:03,Positive,71.4415
598359669065777152,2015-05-13 05:30:36,Positive,91.9131
598337882340732928,2015-05-13 04:04:02,Positive,89.0290
598165184700502016,2015-05-12 16:37:48,Negative,82.4907
598163232545607680,2015-05-12 16:30:02,Positive,67.4003
598140960594202625,2015-05-12 15:01:32,Positive,85.3152
598139941147652097,2015-05-12 14:57:29,Neutral,54.6124
598130998476296194,2015-05-12 14:21:57,Neutral,54.0718
598130282831618049,2015-05-12 14:19:06,Neutral,55.5543
598128994702131200,2015-05-12 14:13:59,Positive,66.8959
598128576341286914,2015-05-12 14:12:19,Positive,92.1437
598128066192257025,2015-05-12 14:10:18,Neutral,59.2073
598125805894414336,2015-05-12 14:01:19,Neutral,51.5783
598125572884013056,2015-05-12 14:00:23,Neutral,51.5783
598109589641375745,2015-05-12 12:56:53,Positive,77.5397
598052317657608192,2015-05-12 09:09:18,Negative,79.7427
598032324169576448,2015-05-12 07:49:51,Neutral,54.3011
597962175395692544,2015-05-12 03:11:06,Positive,91.2195
597954749451894784,2015-05-12 02:41:36,Neutral,55.2454
